batch_size,lrate,neurons,objective,elapsed_sec
10,0.947289709952386,99,-0.976618856191635,19871.1850757599
5,0.708126296014189,123,-0.977652922272682,4776.3915913105
1,0.630509469560415,81,-0.986029148101806,20714.0241341591
10,0.96015842740919,108,-0.999480843544006,19114.6068642139
10,0.978887304233521,81,-1.00938904285431,20548.0488698482
10,0.983251794750165,100,-1.08352226018906,20523.2305915356
6,0.995944330218352,93,-1.08970965743065,18296.1963028908
10,0.965119431963388,99,-1.09062957763672,21094.6095969677
3,0.903809632554182,199,-1.14882329404354,12195.3100192547
9,0.990826217433274,105,-1.15490841269493,3509.13161349297
10,0.995483332580491,78,-1.19466513395309,15378.5535202026
3,0.966255175474245,198,-1.2027025282383,14787.3293833733
10,0.969733858930765,100,-1.20566868782043,19401.2113001347
6,0.997836604242092,114,-1.2216867685318,18050.3481321335
2,0.823175132925209,132,-1.22965409755707,11092.0171802044
9,0.991301406552656,98,-1.24208613634109,18021.6452610493
10,0.411707205590821,199,-1.26374262571335,6370.76564121246
10,0.971514766105101,106,-1.26376640796661,21199.7708809376
10,0.971522677005706,106,-1.26672756671906,19876.6123104095
9,0.996228247852132,100,-1.27008244991303,17666.2617752552
10,0.997752895854672,64,-1.27386653423309,14382.2207081318
6,0.727683909497766,195,-1.27926987409592,14010.521368742
8,0.73967962561177,198,-1.30490303039551,14571.7420091629
7,0.967525250814978,123,-1.30577400922775,18848.3084261417
6,0.539226183011419,168,-1.31464099884033,4942.59692525864
10,0.995225817851731,64,-1.31777322292328,15375.0142285824
9,0.96961582193243,123,-1.32227541208267,19545.6145591736
6,0.856358570805665,101,-1.33392308950424,4636.31219410896
6,0.975494072194036,189,-1.33476172685623,5178.43796443939
6,0.99626311979646,136,-1.33701905012131,19109.3555009365
2,0.800932643501146,198,-1.36531652212143,18257.020636797
5,0.991065536505208,137,-1.37685742974281,19365.8336882591
2,0.807795754223414,198,-1.37758405208588,18291.2045247555
2,0.803515901165264,198,-1.39998660087585,18362.3632781506
8,0.997049026352074,153,-1.45623669624329,17711.2085988522
10,0.967428512623189,105,-1.4575343132019,19505.7770645618
10,0.810799409429078,102,-1.46161687374115,2461.29063248634
10,0.998903500084969,132,-1.47405236959457,14755.8326795101
5,0.996211735554632,84,-1.49381124973297,18848.1852421761
